source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity
1269789664970320512,224.6016618926196,28.664165729796444,41.185236347653294,0.18677264576642788,-112.11469202435768,-437.8773546696526,17.573887,20.859823,15.9986515,
5324164541003506304,136.32383068597696,-51.04219063594702,41.18730852817212,0.03243449796741587,-126.15393863364326,285.633962794668,12.265398,13.710994,11.097167,
4089848419753609600,277.16012260322015,-22.88723307710213,41.19123029435577,1.125219007281077,-29.99271154779606,13.52481710522368,19.417187,20.069763,18.052713,
4026880286402654720,181.12687272585504,32.21639594324737,41.198783085446316,0.2895380158256044,74.33799422295749,-31.797981987602945,18.622808,20.945673,16.997759,
4427595924756992256,233.50051969905024,4.613546541903022,41.20449890448009,0.05438563225690982,-134.5508334358653,-204.24273746448242,12.225748,13.537189,11.109525,
989380492985184768,113.00728493651137,57.92487027463362,41.20544451073634,0.07617584262238122,2.277262174276757,-924.6396070219673,15.481691,17.946066,14.067222,
1948577085392892928,331.49651687407584,35.84922964930121,41.20552012716959,0.06882726503668464,85.14508212398948,-53.506833383815646,14.283724,16.12919,12.992547,
4557368602127213056,263.70939446896847,22.905036888372898,41.20579521446996,0.04258094026102618,-72.72457773104065,-82.71159458495283,13.632199,15.311567,12.385458,
1824374014246213376,294.73928722182495,18.65481207613494,41.20758949846873,2.1175963888756364,-23.605958694960652,-4.833001110622007,19.680689,20.042583,17.98,
5508256047719002240,103.57916574037914,-49.95165916313415,41.20838897677936,0.04251220906131606,142.75957957225305,-689.0477911099108,14.370902,16.226814,13.074257,
4062634824094396928,269.3111899133934,-28.532610499723507,41.20892095786924,0.07581435971315446,-306.3466450465308,-644.9813646919407,13.07778,14.783882,11.820394,
6163457878567757696,204.6032698180798,-37.880752495007435,41.20930317527212,0.09585472162924191,-1274.5784762395567,-15.902170659604316,14.972813,17.02147,13.638682,
2195072680214197504,310.07746019472023,61.69124683715736,41.21826959181168,0.03307104503698096,-44.65128288776147,-108.70356510321169,10.4655285,11.551935,9.46324,-22.536513438960647
6228000276276576896,227.48259888777923,-23.982281627680372,41.22044486622235,0.046178898233822964,-86.64455001195209,235.73713709564657,10.891275,11.920998,9.910528,-48.570399915578385
3788517916531415552,167.29955742474013,-4.607436843161563,41.22191309291409,0.04843346753851248,-333.8802487473201,-107.99134234240631,10.432903,11.466568,9.457545,10.66082437958472
5980683724251241728,259.3110532655906,-30.820782649575712,41.223020936588405,1.9088724984277243,53.36039140627581,59.415817855475495,20.102104,20.225002,17.850283,
1211589731374380544,227.98128499946174,17.952135233632262,41.228330814989846,0.06970549170128981,-415.7319123647259,-562.9553195723289,12.330035,13.768896,11.161457,
4471087175915093632,271.4065195701818,4.659947330946533,41.23512555365493,0.05865192478236946,-18.423636161686233,-315.6201412303239,13.386045,14.989767,12.155066,
6824372698820338176,327.2223631964207,-19.790976449088877,41.24606457517071,0.09377199737976136,303.6777264388686,-28.79511381106729,13.310198,15.116532,12.0209875,
6468714875175231232,303.84413337545743,-56.76659224382851,41.25013076696964,0.46439231693910543,-44.973711738359825,-340.5639722269715,11.700304,13.089231,10.382493,
910087150363664000,128.26098865271928,37.10003001444357,41.252465415441606,0.15674939050205275,-356.79724332581054,-527.2201715594283,16.45852,19.273561,14.940155,
4107011972287556992,280.746029019202,-11.156319218707434,41.25472451457727,0.08137934980763015,-232.92623827291555,-252.95908430736867,13.961739,15.744658,12.6893015,
