source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,tmass_oid,ra_2,dec_2,j_m,h_m,ks_m
2981185389121883520,72.12605888218617,-15.748592538896741,42.12890184170322,0.049972024817856356,167.50402901582441,-187.46704802025727,12.032317,13.430902,10.882463,,239664812,72.125251,-15.747752,9.343,8.796,8.562
1766511046596516608,327.8259179926286,12.842543413829832,42.13392912938394,0.061950739050172794,666.9266233005509,160.6508081516713,12.222898,13.735507,11.03221,,331788667,327.822542,12.841761,9.349,8.803,8.539
1440254133811195904,263.5967508877015,63.55710841444483,42.13628433888528,0.06202530802118225,182.28169525604298,-57.57515898944188,14.316976,16.035383,13.062132,,457816163,263.594912,63.557384,11.304,10.764,10.502
4733921479163010688,50.2475408863287,-55.33656026719906,42.139912071921195,0.07999859876853259,298.2191903711688,264.413044363062,15.911203,18.585218,14.462433,,69156920,50.245249,-55.337715,12.074,11.453,11.084
3380787325274157824,106.20602583343407,24.997420410837012,42.14463848362556,0.03825082069719038,-174.88703964061364,-275.52157316867283,10.709015,11.862174,9.669445,15.609425102082476,366587932,106.20696,24.998766,8.273,7.642,7.417
261069144711056384,73.79840971078588,52.871322545654856,42.14477794796308,0.16576851748132188,-114.34348965215293,-802.7222841231389,16.65672,19.939812,15.118008,,435709992,73.799272,52.874802,12.569,12.053,11.691
1277731574898670976,231.596832575674,33.09128109024432,42.145587870413216,0.07088230690396297,-115.45988679993562,-69.83964807607215,14.760385,16.849525,13.410279,,388151154,231.597419,33.091579,11.383,10.828,10.52
4970123274326574080,33.17000913040378,-33.86738734821835,42.16039138919297,0.060891004920066674,829.0247442130292,235.08516843267054,14.265141,16.092104,12.977366,,162185783,33.165617,-33.868389,11.141,10.625,10.319
513177059201155200,23.556667022805943,64.99433590467342,42.16408790576315,0.06278118326484335,889.3606444758597,226.23886928797145,14.648519,16.745539,13.297354,,460039515,23.54749,64.993355,11.28,10.752,10.474
5743757763210745216,136.4315195909486,-8.700290546233619,42.17422320013948,0.07014819927498298,299.46960575625593,-171.5787748960578,14.152043,16.102757,12.826295,,264714959,136.430153,-8.699497,10.828,10.241,9.961
2348070616567676288,8.339876386036433,-24.425259150663635,42.17507200748734,0.055016607275151695,-180.05987818419874,-716.7575718437774,14.416752,16.256783,13.133312,,204525046,8.340819,-24.421885,11.315,10.819,10.512
6232094067297707392,223.9991877815943,-21.96848585836214,42.18874639975674,0.05513363751184825,-7.998175220878579,-59.300229341633475,11.999533,13.356467,10.865552,,214889840,223.999242,-21.968193,9.318,8.736,8.481
1825387390297688832,292.96859064113,19.115202199085868,42.19791915233061,0.10624877315144621,40.07605306194522,-241.83570429755304,13.570584,15.466424,12.089223,,350097579,292.968317,19.116446,9.997,9.36,9.036
556587015209042048,67.75254152502278,79.95978779714775,42.201011584224624,0.05174322517867231,-58.9258178859333,59.058668755157065,13.263523,14.983366,12.002003,,469824775,67.753896,79.959534,10.216,9.697,9.399
4973763482448692096,4.154635839382482,-50.26785994090619,42.201907132891726,0.04416093899937565,332.5400959449516,269.52670141116187,11.413489,12.628229,10.358964,1.742789653421836,92610999,4.152349,-50.269058,8.967,8.33,8.168
6379958624382356608,359.91616789174054,-73.15454125195664,42.203029510053234,0.03537759194158153,313.20465890282287,162.14019395372256,11.206641,12.473511,10.121406,8.194135057125235,6553406,359.911472,-73.155205,8.663,8.029,7.833
5704445579657833856,133.2956459163914,-20.28868403364555,42.20305277664492,0.05039556572689958,37.54234520240717,-117.44967672765992,12.05029,13.446281,10.899698,,221845702,133.295444,-20.288128,9.323,8.716,8.482
1474445475101294848,199.49293012220247,36.297680188108,42.20897971972447,0.03446096686924758,-72.28553265853849,-337.39683633690345,10.449038,11.504519,9.452845,25.201492636265762,396519180,199.49332,36.29929,8.112,7.524,7.346
2293493127108770688,277.9840921210991,77.51088491337667,42.21143563618229,0.04951907949767773,23.404593196481,141.74828769432017,13.219393,14.974744,11.943445,,469117005,277.983785,77.510201,10.113,9.538,9.262
177391907491420032,64.99980803889106,36.48454549222739,42.22321679730226,0.04891597197871093,207.42772287810658,-451.74283721996915,10.649716,11.789007,9.620857,45.59255085730608,396997246,64.998692,36.486485,8.225,7.612,7.409
2407323744864329344,352.4497771268665,-16.134538738305828,42.22337190521151,0.19222472163473922,43.628150577544545,-538.2162593535697,17.990072,20.748953,16.37672,,238223048,352.449619,-16.131985,13.371,12.714,12.316
6726429375571878912,274.832001046281,-40.5505621399801,42.22983535115368,0.09985992999508002,28.228875736364827,-259.5409690410305,15.721298,18.157188,14.259985,,134112821,274.831826,-40.549412,11.905,11.258,10.919
1543433713713273344,190.40928487937128,48.239541412708675,42.23826177538957,0.028707651733310278,216.4677881865087,-157.83564732219628,10.777886,11.91114,9.751455,,425169775,190.407857,48.240192,8.376,7.797,7.565
5040636634346210432,20.881263869546398,-23.762526210276963,42.239722624984005,0.07792511803520996,-201.12239400888276,-223.5080354982594,14.398719,16.341923,13.082075,,207322196,20.88232,-23.761473,11.166,10.681,10.312
1291763611011228800,225.29989562200592,35.45296753846514,42.240318917672816,0.03576568099695766,151.4882436771177,-273.3876543329024,11.105603,12.291168,10.062337,14.623032919130353,394327333,225.299022,35.454224,8.67,8.04,7.832
3073123351683582720,128.01909664141982,-1.4766319465546909,42.24296001289525,0.42290028743003544,62.53237399608433,10.49386029626894,19.004604,21.236242,17.390125,,288467281,128.018833,-1.476681,14.128,13.318,12.712
2519736920335457280,30.88466109210129,6.815870235398114,42.25270579224356,0.05276582123454317,92.16175895599245,-122.04456981066016,13.294292,14.894715,12.067778,,313871343,30.884283,6.816353,10.339,9.803,9.517
6468714845110882048,303.8397244618282,-56.76667276719975,42.25286765001758,0.1910495276578316,-25.357990498085684,-332.6790769492071,16.852234,19.812717,15.274272,,62374719,303.839949,-56.765293,12.512,11.803,11.355
4157616097307511168,274.3623901934526,-9.624972037867902,42.26706647950316,0.04943332494939,53.11557306017579,-46.89542315537729,11.60362,12.928072,10.485294,,261544676,274.362174,-9.62476,8.942,8.313,8.111
6538208137513096448,353.00181319338617,-39.29445604193629,42.268618432415124,0.07986773143301018,188.1611560054247,-184.65996930793187,11.689636,13.192079,10.534268,,139240266,353.000767,-39.293564,8.901,8.263,8.022
105449766468765952,32.078399639371376,25.71464652317344,42.269389359795106,0.6276536117984047,375.81412951360164,-29.771357424739115,18.829092,22.07466,17.203152,,368523774,32.076382,25.714808,13.989,13.107,12.588
3639512375613095424,215.39151031972264,-7.921661179437483,42.277016310944845,0.058651797833883454,-97.27804319385062,-87.08548895488894,12.342741,13.881185,11.142658,,267359228,215.391928,-7.92127,9.456,8.93,8.63
6005425828227820160,228.03449317865446,-39.69933919229257,42.280693505793316,0.06360266816046806,77.6166806010318,108.1062986543817,10.634588,11.73429,9.627467,,137573402,228.034041,-39.699833,8.23,7.65,7.402
1304594533751044992,249.23338214459395,27.40477857467685,42.28463249234245,0.06498824020606783,53.63147552657008,-340.90926320312394,15.119673,17.370945,13.737491,,373032987,249.23313,27.406212,11.631,11.025,10.73
5941478335062267392,245.66683036719172,-48.65764652450079,42.28512592907385,0.05562120861484334,-586.922173872692,-484.55100206536997,10.916975,12.077733,9.871087,64.82148679402161,99662829,245.670797,-48.655525,8.48,7.872,7.637
6716791228414302080,284.2469698161369,-40.19577191015045,42.287838468814385,0.08563395023475665,32.54623706388591,-199.46424653115173,13.916635,15.92133,12.576396,,135556996,284.246762,-40.194874,10.607,10.001,9.729
4889645826401308416,63.41721400045402,-27.07498555779828,42.28887560320083,0.08238991143171194,260.76513925523625,-41.939811094736534,16.07946,18.811853,14.603166,,193098917,63.415847,-27.074774,12.195,11.568,11.195
1480967709357977728,214.1769232219945,36.012247022978734,42.29412105857158,0.03213009742052255,286.17333122856655,-437.13423795546845,11.643405,12.833692,10.582466,-19.010883847439516,395796153,214.175449,36.014111,9.183,8.586,8.384
94712996769289856,25.265407972120084,18.08036671453805,42.29740038381553,0.29229228607172164,409.5457299734692,-55.16314220847494,18.724977,21.280125,17.083426,,347098960,25.263395,18.080612,13.875,13.034,12.492
6005425828227821952,228.03343954064545,-39.69786335969824,42.30285101834989,0.06214188761537261,65.74338778906345,98.23803016133189,10.65373,11.7597475,9.63803,36.61936578844788,137579582,228.033054,-39.698311,8.258,7.62,7.391
1500826882220275712,203.99893239156978,40.362894006343275,42.30501990159642,0.08780786931419034,36.91589812395726,27.329941280841545,14.652286,16.770052,13.283551,,406494425,203.998715,40.362762,11.21,10.648,10.298
4827532078086044416,78.9471415487522,-31.294845824503266,42.30985683587167,0.05169356356261919,494.2279861307104,249.75395231819545,11.102855,12.347224,10.037661,47.203719154340604,173610394,78.944485,-31.296001,8.592,7.99,7.733
1500827225817637504,204.00032813772555,40.403417060409446,42.311303907773045,0.06200278298271284,39.188262295226224,26.81673500185413,13.929704,15.822735,12.621342,,406591515,204.000085,40.403286,10.717,10.09,9.823
4044295274980460416,275.9551754847573,-34.86619453236528,42.31362509227356,0.07684120723581508,107.33568399028411,63.971760186131625,12.069761,13.512219,10.909496,,157836174,275.954549,-34.866512,9.311,8.704,8.489
4171084878520425216,272.7189291538788,-7.148727270822349,42.3143299083475,0.06915504492611045,6.566014679671072,-351.73455664937154,13.4877405,15.192905,12.234953,,269959944,272.718887,-7.147161,10.427,9.858,9.586
6331354197480725120,217.12901664438397,-6.74324016367439,42.31627449200257,1.2228171204865663,-100.78973089921872,-122.75006786718616,20.204504,21.475994,18.375471,,271314016,217.129446,-6.742708,15.006,14.136,13.627
4980466929964496128,9.998001554009685,-44.25416786469779,42.332810391969446,0.04560452866644353,482.46665376218385,-220.75939411594186,10.578963,11.671614,9.570234,11.85075775696486,118740604,9.995037,-44.25325,8.225,7.609,7.394
897765743888715392,108.24840913119274,35.78420534220191,42.3328444890157,0.056627020726979914,66.5617602131667,-3.2647866391940443,11.44316,12.732121,10.348799,-24.985396119454606,395176529,108.248032,35.784225,8.834,8.257,8.053
4485035198170569856,275.8691351597299,12.359453618870967,42.33599796628004,0.04828335577289137,31.99072305940468,-15.759529124212593,11.782161,13.193873,10.626795,,330361988,275.869028,12.359581,8.998,8.423,8.196
4716158215980519552,24.50971889892561,-60.49866300324467,42.33907036276186,0.05464367606728412,571.9243493970705,54.03095890563246,14.704856,16.81625,13.336757,,43723053,24.504617,-60.498871,11.193,10.658,10.292
5546549907425468800,122.75494844312654,-34.19423444587771,42.34474711888949,0.03904030776332571,-199.55639971219037,202.66229815941398,12.820009,14.29045,11.643292,,160756771,122.756043,-34.195164,9.999,9.471,9.197
2206933593176297728,344.565126709532,61.74060534693733,42.344997459350104,0.04774167920645878,223.38756977503243,-24.3815352843894,12.991267,14.360662,11.84903,,454615091,344.562861,61.740742,10.285,9.715,9.46
4255925978875831424,278.2884837423103,-6.854808008221026,42.34650237190024,2.453480857234774,-33.50838770807393,23.50803035168398,20.22065,20.47428,18.277866,,270937854,278.288566,-6.854922,15.596,13.907,13.511
6239491684610275328,233.14742975165547,-23.567709874919622,42.35428356592422,0.08685093837209917,33.597444217679495,-280.98174302324566,14.975,17.084206,13.619216,,208151630,233.147258,-23.566448,11.641,11.082,10.74
3749120250244516480,157.54316299757107,-15.43528880375078,42.35617643319574,0.09202932887859779,-131.3998983512613,81.93693515057991,12.630062,14.045582,11.47849,,240834044,157.543802,-15.435696,9.904,9.387,9.112
2538865845678493312,17.806011598289817,3.111479607504539,42.35851041853092,0.10465221343986822,-44.23141083348947,28.279341228697643,13.847659,15.6851,12.5549555,,302741797,17.806149,3.111337,10.677,10.051,9.799
4902366110781708288,13.073827335767797,-62.031203673644086,42.36551800851011,0.08700866120567344,1084.9063793745215,131.54488270317376,15.873548,18.694231,14.413149,,36146423,13.063719,-62.031811,12.153,11.742,11.37
1754495583527340416,309.0126352204497,10.857443905556952,42.36628414315232,0.4200397979770712,-123.95893463031337,-179.35332437989084,19.008656,21.794071,17.356407,,325883729,309.013177,10.858198,13.95,13.018,12.447
2456487788826106112,19.317130960880608,-13.263171917008835,42.36680384540355,0.035286861566928236,364.283014684535,21.258276990829632,10.013122,11.043522,9.038368,16.768667017562542,248780061,19.315411,-13.263268,7.759,7.17,6.906
3579017589450369280,189.4974515270605,-9.501225584022384,42.36758848605224,0.054140068230884526,489.2932795388037,-563.8364638340047,13.360711,14.932214,12.142844,,261979069,189.495189,-9.498665,10.445,9.945,9.659
6576207602966235392,321.72198476076505,-44.812158880318705,42.38322222382642,0.06035022168042709,251.18248781405867,177.07811239101625,12.180842,13.7806425,10.956342,,116355769,321.720392,-44.812969,9.215,8.619,8.345
1770881266011697920,324.29286403926244,14.845995098173024,42.384971978454715,0.317239710164234,-156.8396904537558,-136.3017553276808,19.012283,21.214357,17.392836,,337692696,324.293524,14.846551,14.133,13.302,12.815
5469802724480366848,161.3207117767491,-26.124276671480434,42.39883793566584,0.17127807889955707,-172.346601265385,-146.7711775937176,17.331911,20.55627,15.731873,,197271396,161.321596,-26.12361,12.791,12.115,11.626
5278882357204698624,98.09453686595678,-69.95942541177274,42.407019601508665,0.026594098476268063,249.5149515834441,640.0982795703596,11.884124,13.260178,10.74255,,11192232,98.091216,-69.962379,9.226,8.609,8.378
5717361100375608960,118.40530808724553,-18.96706127201669,42.40818985840129,0.041413406673804457,-122.63243321452944,-248.2810931955931,12.536585,13.983552,11.366778,,227202434,118.405908,-18.965967,9.777,9.254,8.989
1109272718345341056,107.38279965101134,69.84811409820418,42.41962213674907,0.05962321854000776,-178.12663734962703,-271.3320120652226,11.455184,12.758487,10.3659525,,465050586,107.38514,69.849335,8.862,8.266,8.028
1454349494921015424,211.7147221220552,31.561542954933785,42.423870454527695,0.06417565522697445,55.26246991422721,-364.7533640839962,14.127653,16.014406,12.821647,,384138008,211.714429,31.563141,10.893,10.352,10.038
3823729157935421952,144.01717521873653,-6.116948638973729,42.42418929307831,0.07856685873264481,-672.1020042542689,-327.21231262424266,12.72247,14.265063,11.518086,,273402296,144.020273,-6.115487,9.854,9.262,9.006
3685703546290587392,197.21164297796278,-1.518729561297432,42.42536085462004,0.08810449807716396,-404.9794170943711,8.064677834167439,11.636288,13.036636,10.49433,,288330554,197.213513,-1.518769,8.92,8.335,8.081
462185901786308992,51.63450360033802,59.147733741729915,42.427013142785434,0.0635727066068798,187.16950245573886,-191.79022468891785,13.016459,14.530004,11.825892,,449511310,51.632817,59.148624,10.194,9.622,9.347
2038078706303237632,290.4685366920044,28.667269470889302,42.427673152151364,0.030260284381655865,864.8468423419964,255.6810765685654,10.715275,11.81782,9.696499,-30.08221684987125,376397402,290.463917,28.666075,8.352,7.745,7.548
6069407131407996544,206.42332194536695,-51.01893244254554,42.433818485597314,0.07456952065390868,88.4237103957962,-491.24329508464496,13.977882,15.762705,12.693957,,89274286,206.422702,-51.016739,10.912,10.389,10.119
5220893151881737088,122.07793959167763,-73.02677162384856,42.4338296369949,0.04758262231436825,19.368379962811545,-182.17063543899613,13.600845,15.312333,12.340856,,6703010,122.077611,-73.025993,10.55,9.991,9.684
5211871624615014400,92.09730018147914,-79.08001083588277,42.435982199062124,0.0420917003555091,172.5336166576139,-209.76347731959694,13.3032465,14.850499,12.094227,,2262616,92.093419,-79.079063,10.398,9.805,9.592
1857525389328342784,308.3178412841601,28.39424702912509,42.43669946601911,0.25727592488037976,-246.55624761117906,-289.2247402511105,18.711828,21.014746,17.073095,,375674779,308.31902,28.395475,13.785,12.964,12.384
6201523658320811008,222.5105077768076,-37.70426946522863,42.445944349100266,0.13429858665632421,-253.08082449964877,-360.3307458237251,12.751457,14.277606,11.558568,,145848135,222.511956,-37.702656,9.946,9.373,9.074
3873461954734052736,150.88656159400307,5.962632405842358,42.45055847427921,0.06018337446689344,-564.6044753842198,-164.07330862566332,12.036539,13.478303,10.873063,,311289081,150.889028,5.963356,9.29,8.654,8.471
2519736851615952256,30.85826237137609,6.7997580841451395,42.452857822997636,0.0663706630692663,94.06178675231597,-120.64646678074826,12.752727,14.242792,11.567662,,313823224,30.857887,6.800241,9.929,9.381,9.083
6561011974314713856,328.51165627025216,-47.900327083228746,42.4685944946706,0.06727088084191313,164.28206491974612,76.93752310726549,13.862354,15.66894,12.580002,,102956139,328.510539,-47.900646,10.713,10.127,9.837
1699770557644460160,218.0084052255003,73.82316417449468,42.479218250400365,0.022978718146067157,-187.07638568177316,-116.18083436593453,10.636437,11.83178,9.57903,-11.802957725849598,467583785,218.011393,73.823685,8.139,7.507,7.295
1278393790136075904,228.77890452632167,33.299206728695665,42.48096835758322,0.03228403157718303,-90.54928345829936,-351.2523412043426,11.770197,13.032624,10.6745405,-21.65672040945558,388705068,228.779427,33.300907,9.207,8.627,8.362
2029776530207762560,301.771389946555,30.050989051210607,42.48475315497115,2.5339134391356795,27.936041384379507,9.050181374147972,20.554602,21.491959,19.055012,,380114101,301.771474,30.0511,16.403,16.049,16.268
5154606550778882944,47.927163124992745,-15.62261434164072,42.48880897977672,0.07859195880463853,103.73226111665065,-177.25611250843926,14.767912,16.831358,13.425356,,240136596,47.926675,-15.621775,11.448,10.892,10.558
6643046944883125376,288.103102796195,-55.869522882608976,42.49640360985107,0.033628323803244785,-278.20256587778937,-170.9632852974022,10.540488,11.607578,9.547447,17.450156232061335,66639003,288.105209,-55.868805,8.221,7.613,7.378
2388493745334271104,353.4225115526452,-21.566173320394736,42.49771799565561,0.10326226966381448,694.1314130010578,-331.3678300557903,15.53677,18.04784,14.105022,,216564053,353.419043,-21.564617,11.858,11.312,10.929
5796351145286316160,218.04367632605735,-73.96056262901475,42.497942726478946,0.06506716783850555,151.33458541256815,65.34465899605,13.068136,14.789526,11.804623,,5690833,218.04134,-73.960831,9.985,9.401,9.113
1442207244418843264,204.230595702747,22.96619222188006,42.50090410358796,0.04849566207015566,102.32916717299749,-169.85489161279594,11.620438,12.928946,10.511651,-14.888510632357708,361007656,204.23008,22.966976,8.979,8.426,8.141
3519902656020508288,185.0202198915861,-18.21633942259387,42.50382622177647,0.3390074035555374,-223.42073272618035,42.951504034258754,13.852859,15.808001,12.521641,,230208918,185.02137,-18.21656,10.564,9.991,9.623
6719043646702291968,287.0930887633715,-37.09184536778703,42.504034875369,0.045665487002079966,176.74337603328902,-170.31986513513658,12.604114,14.107841,11.421635,,148397479,287.09213,-37.09108,9.757,9.192,8.932
314922605759778048,16.956492031324892,34.21055341626416,42.5085559716073,0.04898912582758711,1373.6726078312136,480.3329956514931,12.372167,13.624405,11.270638,-13.382170608465547,391100723,16.948809,34.208309,9.843,9.31,9.082
466291787445425408,46.187540379422856,61.73279505241985,42.50879092305192,0.04816611121903277,717.9843765140536,-696.4562188091361,11.487473,12.815124,10.382246,,454606347,46.18064,61.736034,8.877,8.328,8.103
3810811579936440960,171.24387600939085,2.4741031495406967,42.512330246569434,0.03806752276791576,-232.51029089730264,146.5581428359557,10.943692,12.003883,9.960542,0.5949640986050149,300788766,171.244828,2.473465,8.66,7.979,7.741
3584388909910567680,185.51685475164834,-6.48828631254451,42.513488689536565,0.08427913072273736,55.209533580477625,-333.6132235560293,14.226382,16.14556,12.912123,,272168081,185.516586,-6.486766,10.987,10.46,10.118
3470292824518708864,188.90671613973495,-31.018207036396557,42.516577591562985,0.06798037173639672,94.16539467374756,57.286459193823134,11.727878,13.032016,10.616086,,174867659,188.906267,-31.018435,9.13,8.508,8.273
4309224392703603584,287.4241489320029,9.81464686656337,42.53123475140398,0.061991803889390865,126.69756886403208,-353.7511888104926,13.339543,14.97295,12.106466,,322804170,287.423561,9.816242,10.362,9.755,9.455
2256762188837557248,277.79282354871606,65.40886156808537,42.53272271313884,0.033668996325378946,138.98484985485698,50.91923106681195,12.867681,14.343615,11.696099,,460612060,277.791356,65.408638,10.05,9.497,9.229
2218502547151457920,331.438801851089,65.64827329922059,42.53400756162566,0.040270237618223376,-319.9902805176967,199.6856166529872,13.246756,14.813306,12.0273075,,460924106,331.442183,65.647415,10.294,9.739,9.491
2141364423410899968,287.54509712765207,56.57523276398906,42.549575715917435,0.13645359286111758,-353.28688111402255,324.3762439082408,17.762922,20.41442,16.155764,,444012279,287.547857,56.573872,13.281,12.654,12.231
1257273099478139008,213.4711236134304,24.7988557256513,42.5528535926717,0.049644138017393015,-8.07867608066315,291.33057001776103,11.906039,13.252395,10.771544,,366041815,213.471185,24.797564,9.237,8.675,8.45
3065768550901629056,127.69308457998282,-4.227749943764265,42.56188162020208,0.07780785026235738,43.719233077396616,35.121854905031114,14.517348,16.511673,13.186675,,279672871,127.692909,-4.227922,11.242,10.691,10.376
5154606546483045888,47.928390723604316,-15.626622381620354,42.56349656789381,0.04167161321375691,103.10181312596669,-182.06965378877723,11.748123,13.089326,10.625347,,240121543,47.927909,-15.62576,9.127,8.549,8.253
1257462971392301440,211.65091892455933,24.928905871357344,42.56384831730489,0.056703648285041895,87.27148650272291,39.7289781030179,12.740565,14.141777,11.590886,,366398244,211.65053,24.928741,10.005,9.457,9.212
2218502551448745088,331.43572682433916,65.6496656407519,42.565133931140174,0.027842182896913387,-315.3319803941222,212.21970070625093,10.827234,11.949932,9.805115,-47.128769520506424,460925783,331.439004,65.648758,8.422,7.807,7.616
4121448452584163840,262.5430814066645,-20.08093528985689,42.56640567875781,1.640002900722367,-2.632242762140055,3.7223183062745906,20.332937,20.486298,18.298626,,222695887,262.543156,-20.08082,16.126,15.124,15.162
1400929894285124224,233.54905367863688,46.32898465579784,42.57716093168322,0.02553888669282498,143.07582465657853,99.70870083550167,12.532182,13.972045,11.366474,,420551621,233.548061,46.328514,9.739,9.21,8.947
377003295711606400,15.785584719271954,45.158085541429195,42.583179007530916,0.3061211538066536,401.9359771476956,-8.203041913897891,18.436928,21.373734,16.809162,,417707949,15.782962,45.158127,13.687,12.944,12.435
663767443044739840,127.05156694978204,20.13659326993886,42.58444267918479,0.07462570267215121,-261.1977907614655,-634.2932264559079,12.0345545,13.349051,10.912658,,353040065,127.052878,20.139675,9.397,8.866,8.681
6357834388848708224,336.68604652692295,-75.06176399142834,42.58940124480345,0.14107329502791882,58.404654155892075,11.5962001791189,16.814697,20.097092,15.234589,,4710553,336.685025,-75.061813,12.353,11.696,11.246
3974251440784390016,173.73605986832825,18.283919203050182,42.58988072964667,0.0736992539791905,-42.08100774035094,-369.0947248110619,13.739408,15.540127,12.455849,,347689455,173.736262,18.285604,10.533,9.991,9.703
452189348226035840,37.77057147244244,52.7560275128934,42.59284425209096,0.058513788103103676,229.78878247485898,-167.88708759536178,14.255038,16.207762,12.936655,,435446027,37.768845,52.756832,10.971,10.4,10.131
3523229125371172608,189.16496716344201,-17.371808204644914,42.593001042883586,0.1620776771009785,9.866571731742672,-80.19204702369328,15.557414,18.044483,14.046452,,233526808,189.164993,-17.371408,11.669,11.093,10.712
5159136122072204416,45.920762496771765,-12.84266868162891,42.596185362258375,0.07918109619554699,229.81799175734855,-112.35049819614474,12.264881,13.779728,11.076546,,250287736,45.91964,-12.842152,9.411,8.808,8.548
6748764545515650944,301.02976921948886,-31.699965483677353,42.59915754828917,0.10824294945189807,320.74110286199385,-764.9633380879276,12.973435,14.678119,11.730166,,171808864,301.027978,-31.696386,9.906,9.314,9.028
6470039653542791552,313.4909694932446,-55.10931141296618,42.60483447452591,0.05005575009099114,277.7221072315663,-131.74193099698817,13.617451,15.3772335,12.346872,,70240272,313.488965,-55.108753,10.552,9.967,9.69
6629790584164278016,274.9168006290119,-63.885593700725906,42.60851748930114,0.03235923431329048,24.515931922725894,-272.97513641498915,10.554963,11.67886,9.52441,0.049055384917668476,28000153,274.916619,-63.884457,8.002,7.415,7.19
3285714066648802816,67.0701981097836,6.002337540948498,42.61119408493943,0.10750604556458036,179.9296554253075,-286.80247585401435,12.925078,14.468295,11.721705,,311410599,67.069493,6.003624,10.02,9.48,9.157
5550682078265062528,96.39953596833341,-48.26693109647224,42.61555919607554,0.03611331313442216,-92.57069123135092,-79.24877540407715,11.80227,13.173203,10.665766,,101343739,96.400185,-48.266613,9.098,8.55,8.287
5537831536118877184,118.90862811945625,-39.47914621766532,42.62215336379236,1.542079367014542,20.368406678824783,-3.361366598516897,20.096315,21.264544,18.605242,,138476784,118.908688,-39.479153,16.825,15.874,16.191
3818557673713011712,169.01785060771078,8.0031439779441,42.62583386335164,0.05006826458848691,-758.473428158962,-69.93404869668544,11.858412,13.033721,10.798503,111.44523613764322,317402449,169.021102,8.003428,9.405,8.901,8.635
6516332666486584064,344.4542782673188,-46.644871058384346,42.625847797971375,0.5539936237919418,-180.29148465761924,200.372341098216,18.20809,20.93344,16.544565,,108461571,344.455439,-46.645767,13.615,12.934,12.595
6481588305207220864,313.117098959266,-47.98090086311331,42.630635291911865,0.1955377002312304,6.73645246648735,-448.7201442309296,17.310823,20.580248,15.723226,,102592506,313.11702,-47.978966,12.941,12.294,11.881
3285714066647420032,67.07003896892978,6.003599064724254,42.63708980344294,0.11070718672687431,167.28690513862165,-302.2598394491082,14.701956,16.754688,13.358253,,311414627,67.069376,6.00491,11.363,10.82,10.496
5159135847194297600,45.95040058573417,-12.855818825112395,42.64882846250701,0.06144732655459718,234.16667854051553,-112.83873644528313,12.128154,13.6387825,10.939872,,250240679,45.949279,-12.855293,9.283,8.656,8.373
6841809067745428992,325.41749019189547,-14.028943348378572,42.65860318653628,0.07664157809428344,-292.79208714653186,-273.60558393994853,13.031973,14.6101465,11.814279,,246022276,325.418833,-14.027694,10.15,9.561,9.248
2881491570317649920,357.7246420759486,38.49173412609971,42.66450126789323,0.06085769540242038,-85.24590574215219,-202.49021829755222,12.839203,14.486598,11.603632,,401997940,357.725119,38.492619,9.8,9.227,8.924
116261779701601152,43.1042984611209,26.973983768771014,42.66523093226061,0.040707321110308906,5.449556669015294,-231.3924588967958,10.259926,11.335238,9.266848,-11.544687621294887,371884589,43.104258,26.975136,7.937,7.299,7.08
3248028717923282048,53.66689327334345,-4.8439853407418925,42.66566903167239,0.5125901564712744,410.52497831291487,-319.4186591896742,11.72891,13.308097,10.517916,,277683528,53.664975,-4.842473,8.829,8.269,7.928
4535145719786807552,278.3106914069282,22.319466017912376,42.6721222136507,0.05897417778050246,-169.85695841788356,-475.426749490941,14.424181,16.423643,13.097118,,359216172,278.311517,22.32159,11.117,10.562,10.249
6247047562878494848,239.14338720783135,-19.713098128713792,42.67803440590218,0.08032318976070495,-15.693861428091367,-355.1043981497532,13.572142,15.191533,12.342871,,224197089,239.143479,-19.711388,10.62,10.09,9.8
3778200992769095808,160.57074404939098,-3.3955828198469122,42.68705842781,0.07790436415977058,199.93442602371402,-268.0182024711992,15.170254,17.339079,13.8182955,,282349590,160.569836,-3.394346,11.821,11.289,10.991
5068036605844590976,34.271038602173974,-30.106162036905516,42.68939221724206,0.17838752610599592,46.95365436892749,-32.500180083235435,13.781966,15.632903,12.48266,,179057202,34.270805,-30.106085,10.578,10.036,9.717
511481921508958720,25.575922409005432,61.78523901604572,42.69890310123519,0.03634147992228076,-116.14241212973329,175.92609476745983,12.669193,14.202726,11.467266,,454695364,25.576979,61.784485,9.773,9.191,8.95
129200553364168064,42.95681698856188,29.486233813157646,42.709131490671396,0.5371283171234765,-67.65240069869328,-152.37010738033024,12.812785,14.270963,11.333543,,378585133,42.957215,29.486998,9.518,8.973,8.686
4272344298801279488,280.1477588001797,-0.32172406558935057,42.72013737301785,2.224321776922842,-14.421452952090327,27.588432231438183,20.319082,20.398077,18.19872,,292200740,280.147839,-0.321823,15.655,14.643,14.234
1231853730673656960,213.8359314598565,15.383770725773816,42.72460497838975,0.0683712511687771,137.72522564189654,-126.32805500957069,11.146302,12.362402,10.081444,10.135977630089863,339264696,213.835316,15.384329,8.654,8.033,7.838
