#ra	dec	p	perr	pra	praerr	pdec	pdecerr	rv	rverr	G	Gerr	B	Berr	R	Rerr	V	Verr	spt	spterr	binaryflag	d	dm	dp
126.9475151015029	-50.0458405245909	3.0662	0.1135	-12.531	0.248	3.296	0.227	nan	nan	17.9315	0.0014	19.6755	0.038	16.6251	0.0054	19.397375544	0.03705442376350273	nan	nan	nan	323.886944743494	11.58977862355897	12.466782615358
127.0663325118912	-50.2537793191727	3.0508	0.1146	-12.963	0.211	3.654	0.192	nan	nan	17.8942	0.001	19.5122	0.0391	16.5962	0.0073	19.23742076	0.03812723394495606	nan	nan	nan	325.524942562598	11.811670541955039	12.718974531979995
127.095405650935	-52.4209626661086	2.9897	0.0872	-12.97	0.176	3.611	0.159	nan	nan	16.6592	0.0094	18.2882	0.0252	15.3826	0.0029	18.013679615999997	0.024572878013385917	nan	nan	nan	331.777015000312	9.405625356194037	9.960598889077005
127.1368679057204	-51.0112484544752	3.031	0.1069	-12.975	0.231	2.964	0.208	nan	nan	17.6123	0.0005	19.1728	0.0349	16.3232	0.0059	18.899673456	0.03403165584201161	nan	nan	nan	327.534789934745	11.17643824362699	11.980037309194017
127.1641483329542	-50.760295487354	2.8909	0.0218	-12.152	0.039	3.258	0.036	nan	nan	14.5598	0.0015	15.3361	0.0095	13.6435	0.0073	15.091771186	0.009265326749059314	nan	nan	nan	342.507146788661	2.5557664543849796	2.593790956893997
127.4727190917685	-50.776827308805	2.854	0.1172	-12.391	0.23	2.816	0.214	nan	nan	17.9673	0.0114	19.57	0.049	16.6819	0.0093	19.295915191	0.047780950703744156	nan	nan	nan	347.907384677192	13.75633396687499	14.915953543903015
127.5286954008184	-49.9430064684961	3.0668	0.0455	-13.363	0.078	2.946	0.089	nan	nan	15.9602	0.003	17.1633	0.0058	14.8621	0.0037	16.903823132	0.005656387743754225	nan	nan	nan	323.142830146091	4.716230390949022	4.8554640145890176
127.5751474612548	-51.6510076007628	2.9552	0.0642	-12.253	0.121	2.784	0.107	nan	nan	16.3711	0.0016	17.6762	0.0154	15.2242	0.0046	17.41296972	0.015017130470421837	nan	nan	nan	335.386917563861	7.122704652668006	7.432890957219968
127.6756515318623	-51.195864356694	3.0991	0.0722	-13.627	0.137	3.317	0.12	nan	nan	16.7124	0.0032	18.1729	0.0257	15.4849	0.0055	17.903795679999998	0.025060700899774413	nan	nan	nan	319.996378624068	7.2866050286589825	7.627932167683014
127.6840543680134	-50.8555796382685	2.989	0.1038	-13.146	0.205	3.225	0.196	nan	nan	17.5827	0.0013	19.2852	0.0366	16.2718	0.0059	19.007996474	0.03568932812543377	nan	nan	nan	332.061970629795	11.162830092431989	11.952685353383004
127.694869406097	-51.9620195323246	2.9341	0.1042	-13.078	0.19	2.941	0.227	nan	nan	17.76	0.0006	19.4257	0.0295	16.4832	0.0058	19.150261174999997	0.028766107240849756	nan	nan	nan	338.252582840654	11.614845768214991	12.45560633059199
127.8555530392785	-52.1612406965926	3.0964	0.066	-13.399	0.138	3.149	0.116	nan	nan	16.9779	0.0017	18.6485	0.0182	15.707	0.0034	18.373086064999995	0.017747203767012987	nan	nan	nan	320.220253509563	6.678777102780032	6.964196159227015
128.0462549978898	-52.0522285685217	3.0932	0.0691	-12.784	0.15	3.027	0.151	nan	nan	16.7194	0.0018	18.1876	0.0132	15.5036	0.0078	17.91859524	0.01287291605287893	nan	nan	nan	320.580093824877	7.001519287422013	7.315477823252991
128.5572178463336	-51.1024393854321	2.9584	0.0323	-12.317	0.056	2.882	0.052	nan	nan	15.3249	0.0017	16.2846	0.0072	14.3352	0.0031	16.033879434	0.007021215978628274	nan	nan	nan	334.807244112355	3.6060725471190267	3.684029222282959
127.0779462490563	-52.7108360893288	2.9597	0.1133	-12.781	0.214	3.235	0.232	nan	nan	17.9082	0.0014	19.6895	0.042	16.5593	0.0063	19.409389322	0.04095492019012672	nan	nan	nan	335.46854063345	12.388632969768025	13.358477732023971
127.7090732080592	-52.5203638528659	2.9318	0.2675	-13.229	0.503	2.949	0.534	nan	nan	15.1956	0.0037	16.4868	0.0092	14.0339	0.003	16.223547318999998	0.008971322751581507	nan	nan	nan	342.909635326206	30.09357146885901	36.39938810251499
128.3264662261811	-53.6203839947526	3.0215	0.1026	-12.528	0.234	3.148	0.197	nan	nan	17.5567	0.0011	19.2311	0.0397	16.2959	0.0041	18.955842872	0.03871200150630409	nan	nan	nan	328.491752000047	10.806110635475989	11.553175834865044
128.8560920468496	-52.4213824058328	3.0142	0.0948	-12.781	0.178	3.061	0.185	nan	nan	17.0656	0.0019	18.6354	0.0261	15.8122	0.0049	18.362930552	0.025450663223640403	nan	nan	nan	329.188862336405	10.044986065079001	10.685894203012992
129.4215654824611	-52.4272192760453	3.0609	0.124	-13.322	0.245	2.387	0.286	nan	nan	16.262	0.0023	17.7771	0.0119	15.018	0.0039	17.506226000999998	0.011604215013843979	nan	nan	nan	324.593039208086	12.669560547878973	13.722709399283985
130.3863352287338	-52.3056526050416	3.0378	0.0486	-13.437	0.114	3.067	0.083	nan	nan	15.1476	0.0012	nan	nan	nan	nan	nan	nan	nan	nan	nan	326.227956148589	5.12641610595	5.289739397043036
124.5031083805056	-48.5199667069556	3.1726	0.0376	-12.766	0.063	4.0	0.066	8.733090618924127	4.046845753159657	10.3133	0.0006	10.483	0.0011	10.051	0.001	10.270047520000002	0.001072909745384485	A4V	1.0	nan	312.418978097864	3.6555542883069734	3.7415675435530034
129.413556444784	-52.6703820263282	3.3243	0.0265	-14.328	0.059	3.172	0.048	9.212463116729898	0.7248428725492942	11.0037	0.0003	11.2575	0.0011	10.6174	0.0008	11.039367911000001	0.0010728058059989239	F6V	1.0	nan	298.245020983065	2.3588836040360093	2.3961159533250225
129.2323120089371	-52.9838640529712	3.0234	0.0246	-11.62	0.051	2.624	0.048	8.526710935476238	0.44595582093804564	11.2846	0.0006	11.5402	0.0018	10.8935	0.0009	11.321903637000002	0.0017553409423827044	F4V	1.0	nan	327.647212344672	2.643054127560049	2.6856162173419875
129.6116054124303	-53.9912541040311	3.2008	0.0231	-13.238	0.046	2.925	0.044	9.273236088644603	0.42120242928511753	12.4341	0.0026	12.8047	0.0099	11.9137	0.0073	12.580323010000003	0.009655298772214667	G9V	2.0	nan	309.64871563833	2.219767326108979	2.251476291982044
128.1619470188257	-52.4458476735013	3.349	0.0326	-14.171	0.057	3.339	0.051	9.763042149528331	0.13061003531418125	12.5257	0.0011	12.9503	0.0039	11.92	0.0025	12.722455833000001	0.0038034380407292027	K1V	1.0	nan	296.086651367822	2.8509315243859987	2.905902713469004
127.1484846014912	-51.5070871083761	2.8901	0.0287	-11.891	0.051	3.212	0.049	10.969714932874842	0.20934241487585328	12.5857	0.0009	12.9571	0.003	12.0615	0.0025	12.732608516	0.002925991722395161	G3V	1.0	nan	342.628448031739	3.362004359017021	3.428090896549975
127.1848470644321	-50.8758522054551	2.8856	0.0249	-11.696	0.045	3.18	0.04	9.857343576553316	0.7444629821968833	12.8355	0.0015	13.2455	0.0046	12.2739	0.0034	13.019116876	0.004486304229085675	K0V	1.0	nan	343.149415909744	2.9344434594430027	2.984586127665011
126.1643434775636	-52.2525486556965	3.3113	0.0192	-13.824	0.038	3.695	0.03	10.156345961023037	0.18957155370542944	12.9794	0.0021	13.4705	0.0072	12.3417	0.0055	13.240204168	0.007022126497599498	K1V	1.0	nan	299.395991091048	1.7269065522449978	1.7466996306149554
129.2019778437798	-51.2325975579389	2.8719	0.0178	-11.934	0.031	1.948	0.028	0.4106871834571519	2.294320995906337	13.642	0.0025	14.1688	0.0132	12.9468	0.0077	13.93618442	0.012872878755768384	K2V	2.0	SB1?	344.749296897757	2.1157020610970108	2.141521494054018
124.2655947495344	-50.5327173998736	2.9377	0.0173	-11.65	0.033	3.975	0.034	11.862330293466359	0.6841042415270856	13.6378	0.0029	14.1915	0.0093	12.929	0.008	13.957876375	0.00907070880228932	K2V	1.0	nan	337.094919417577	1.9660193782519855	1.9888070704629968
127.614128121963	-51.1540258462505	3.0999	0.018	-13.141	0.038	2.097	0.029	10.281413724804139	0.29694737291239026	13.638	0.0025	14.2105	0.0088	12.9269	0.0062	13.976351196000001	0.008582355496141373	K3V	1.0	nan	319.616197230443	1.8405734904509927	1.8616350849529795
125.0719112907113	-48.692774992031	3.0607	0.0519	-12.071	0.099	3.449	0.093	nan	nan	16.0909	0.0122	17.5665	0.0083	14.8836	0.0038	17.297522619	0.008093965637639748	nan	nan	nan	323.828352883355	5.396892787518027	5.579601792858966
125.0819408282972	-50.3490226330794	3.1039	0.054	-11.897	0.11	3.841	0.102	nan	nan	16.5134	0.0143	17.7963	0.0123	15.3707	0.0038	17.533726815999998	0.011994225925016297	nan	nan	nan	319.3624549366	5.4562767294219725	5.645802512117996
125.2011677189116	-50.65635880157	3.1228	0.4591	-13.424	0.886	2.011	0.942	nan	nan	20.1557	0.0111	21.322	0.1448	18.6748	0.0238	21.053911192	0.1411971706523014	nan	nan	nan	330.579127310215	47.709358895351954	66.941403212988
125.2482281987855	-49.1199400561345	2.9132	0.1997	-12.733	0.371	3.174	0.342	nan	nan	18.8951	0.0192	20.3332	0.1729	17.4989	0.015	20.060454273	0.1685969323835397	nan	nan	nan	342.781865990237	22.548256906336007	25.904862450945018
125.3606232397996	-49.6473212986517	3.0296	0.0914	-11.96	0.161	3.786	0.16	nan	nan	17.1286	0.0018	18.7628	0.0186	15.867	0.0048	18.488523538	0.018137439487559984	nan	nan	nan	327.48105163662	9.600475289151007	10.187471500152014
125.9568413585816	-50.8281524015982	2.8586	0.1574	-12.57	0.298	3.555	0.309	nan	nan	18.242	0.0125	20.1888	0.0591	16.8431	0.0073	19.903325527	0.05762928743319503	nan	nan	nan	348.195821173592	18.56437855328801	20.740692228569003
126.1129653669639	-49.6889506061856	3.0275	0.2432	-12.047	0.466	3.475	0.538	nan	nan	18.9231	0.002	20.6187	0.1305	17.5114	0.0239	20.339159303000002	0.12725324542992084	nan	nan	nan	331.055751530166	25.36631199359897	29.880545275656004
126.2005971631484	-49.9166847548911	2.9832	0.5139	-13.015	0.692	2.792	1.113	nan	nan	19.5074	0.0123	20.3227	0.1105	17.6504	0.006	20.053986453	0.10774975849186218	nan	nan	nan	351.703713450789	62.16512875413997	96.22939004338599
126.258211498549	-49.9555798058002	3.064	0.0804	-12.133	0.121	3.885	0.151	nan	nan	16.4326	0.0019	17.7066	0.0155	15.125	0.0046	17.440143975999998	0.015114638654564687	nan	nan	nan	323.712728064624	8.280176772299	8.71843860189199
126.3574643521848	-51.6076354949064	2.9988	0.3108	-12.905	0.569	3.965	0.601	nan	nan	19.4139	0.0017	21.113	0.2174	17.965	0.0183	20.83244628	0.21198940333730495	nan	nan	nan	336.847566989066	33.383505977325	41.516055362532995
126.63955548821	-50.2482164284382	3.0285	0.1729	-12.68	0.331	3.902	0.32	nan	nan	18.1646	0.0031	19.5103	0.0608	16.698	0.0189	19.238101853	0.05928855429108207	nan	nan	nan	329.005571671274	18.167123818656023	20.382539833054977
127.3386963114112	-51.7134979711025	2.9246	0.4567	-12.598	0.793	3.957	0.665	nan	nan	19.3847	0.0048	21.0526	0.1475	17.9438	0.023	20.773021968000002	0.14382986427382363	nan	nan	nan	354.679819903163	54.91812920096896	79.45173179813003
127.5029001487547	-52.0130377290899	2.9926	0.0956	-14.269	0.178	3.159	0.178	nan	nan	17.8516	0.0014	19.6017	0.0384	16.5391	0.0071	19.323271886	0.0374446410126621	nan	nan	nan	331.561994718471	10.268901801264008	10.93454930135698
127.5316440825271	-49.8438576134845	3.0759	0.1285	-13.577	0.223	3.756	0.297	nan	nan	18.0392	0.0012	19.7349	0.0409	16.7265	0.0063	19.457820924	0.039882307263638214	nan	nan	nan	323.090339211302	12.995660919089005	14.111763530453004
127.7467262042537	-51.4481357161258	3.0136	0.3227	-12.968	0.627	2.326	0.548	nan	nan	19.2919	0.0048	20.8474	0.1859	17.8617	0.0167	20.570885927	0.1812734255617358	nan	nan	nan	335.714945849615	34.82701494339301	43.819158959378
127.7518199247742	-51.365430868453	3.0175	0.6574	-13.0	1.297	3.075	1.226	nan	nan	20.33	0.0062	21.0945	0.2139	18.8097	0.0255	20.835431328	0.20857699468338273	nan	nan	nan	361.954530882007	96.461209885845	210.67462415775196
127.9663264235461	-51.7337201865058	3.0603	0.4664	-12.938	0.926	3.556	0.828	nan	nan	19.7963	0.0017	21.1175	0.2086	18.3217	0.0234	20.845712538	0.20340877983996758	nan	nan	nan	338.423433282966	51.22574354586004	73.36228135282397
128.48449135762	-50.6774646016065	2.9473	0.1694	-13.017	0.311	3.072	0.348	nan	nan	18.373	0.0024	20.1614	0.1062	16.9724	0.0073	19.87982579	0.10355684139953734	nan	nan	nan	337.996472467114	18.781098041629036	21.087608361220987
127.7105400086493	-52.520436533531	2.909	0.0917	-12.751	0.178	2.193	0.18	nan	nan	15.0775	0.0019	16.0494	0.006	14.0837	0.0019	15.798273727	0.0058508511239204345	nan	nan	nan	340.972296121089	10.421619126249027	11.087709928344964
128.0422778930454	-53.7603760465952	3.0175	0.6124	-12.381	1.183	1.8	1.179	nan	nan	19.503	0.0015	20.6728	0.0764	18.2004	0.0234	20.409061964	0.07450068065858656	nan	nan	nan	356.458920953637	80.81138263347702	149.12417409814998
128.3086497722183	-53.3183891063436	3.1098	0.1604	-12.955	0.323	2.79	0.329	nan	nan	18.2104	0.002	19.7954	0.046	16.8644	0.0045	19.52024741	0.04485519984041566	nan	nan	nan	320.131621893636	16.040402816860023	17.794947436198015
128.4446441116266	-51.9425241686179	3.021	0.1648	-12.778	0.329	2.695	0.395	nan	nan	18.4798	0.0007	20.2929	0.0726	17.1318	0.0101	20.012020220999997	0.07079343234527845	nan	nan	nan	329.640047955076	17.425368333357028	19.44879610377501
128.46326958512	-53.9044556697297	3.1138	0.0976	-12.74	0.204	3.199	0.18	nan	nan	17.0036	0.0018	nan	nan	nan	nan	nan	nan	nan	nan	nan	318.752158582021	9.703797947832015	10.321393924890003
129.1056753396045	-52.3095552433501	3.1009	0.2288	-12.435	0.419	3.445	0.422	nan	nan	18.8891	0.0019	20.5066	0.1189	17.4633	0.0183	20.228652262999997	0.11594147371524312	nan	nan	nan	322.695493270515	22.798675979996005	26.486473524890016
129.1418705864751	-51.2573337965575	2.9547	0.0998	-12.044	0.176	2.712	0.207	nan	nan	17.2313	0.0003	18.7498	0.0233	15.9785	0.0059	18.478622343	0.02272053758035162	nan	nan	nan	335.84534709656	10.98215040670999	11.736548836238
129.2831017356686	-52.4672456908131	3.0613	0.137	-12.387	0.279	2.778	0.329	nan	nan	18.0331	0.0011	19.7662	0.0805	16.6648	0.0083	19.486806154	0.07849662684774802	nan	nan	nan	324.770783567498	13.964022189636978	15.253815292214028
129.4105816403876	-52.4931719760893	3.0657	0.1446	-11.949	0.289	2.408	0.305	nan	nan	18.4704	0.0017	19.791	0.0933	17.076	0.0149	19.52122365	0.09097851888421515	nan	nan	nan	324.437176458245	14.677021328100977	16.110439887739005
129.5411845997748	-53.455187342691	3.1223	0.5111	-13.651	1.19	2.962	0.984	nan	nan	19.8539	0.0003	20.9998	0.1764	18.346	0.0324	20.731546918	0.1720112944066677	nan	nan	nan	334.294063636654	54.932439547865044	81.80290411443997
129.5751076258962	-53.546052625541	2.9847	0.0929	-12.407	0.211	2.533	0.201	nan	nan	17.4566	0.0016	18.326	0.0503	15.972	0.0151	18.065208939999998	0.049049472944395746	nan	nan	nan	332.399555036301	10.04312907447104	10.677206543441969
129.8733526246143	-52.5498189389617	3.0089	0.4043	-12.418	0.75	2.068	0.699	nan	nan	19.8081	0.0016	20.5125	0.215	18.1768	0.0282	20.252164426999997	0.20964982496445095	nan	nan	nan	340.598409415273	44.49251787052202	60.08289059569
130.4778904589677	-51.9570378905374	3.0514	0.153	-11.72	0.274	2.436	0.336	nan	nan	18.2231	0.0015	19.837	0.0914	16.8613	0.0104	19.560734826999997	0.08912542991162317	nan	nan	nan	326.121432533219	15.898632558554993	17.58554762487404
130.5193478778818	-52.5406896833466	2.9996	0.1018	-12.014	0.201	2.123	0.243	nan	nan	17.6356	0.0011	19.1908	0.0493	16.3539	0.0091	18.917989559	0.04807345658012257	nan	nan	nan	330.878959603617	10.878886688541002	11.630570777275011
128.9858396202619	-54.239319179101	2.8732	0.9444	-13.135	1.798	2.695	2.284	nan	nan	20.219	0.0046	19.9191	0.2034	18.2413	0.0922	19.675139557999998	0.19835064985639966	nan	nan	nan	457.53840746369	203.803587872791	3954.4071892980296
